SalesOrderID,OrderDate,DueDate,ShipDate,OnlineOrderFlag,CustomerID,CreditCardID,SubTotal,TaxAmt,Freight,TotalDue
67351,2014-03-01,2014-03-13,2014-03-08,1,11203,15008,49.99,3.9992,1.2498,55.239
67352,2014-03-01,2014-03-13,2014-03-08,1,22214,1556,42.28,3.3824,1.057,46.7194
67353,2014-03-01,2014-03-13,2014-03-08,1,17317,10798,119.96,9.5968,2.999,132.5558
67354,2014-03-01,2014-03-13,2014-03-08,1,18009,13478,1735.98,138.8784,43.3995,1918.2579
67355,2014-03-01,2014-03-13,2014-03-08,1,25478,,1735.98,138.8784,43.3995,1918.2579
67356,2014-03-01,2014-03-13,2014-03-08,1,17987,13021,1750.98,140.0784,43.7745,1934.8329
67357,2014-03-01,2014-03-13,2014-03-08,1,17996,6146,1754.98,140.3984,43.8745,1939.2529
67358,2014-03-01,2014-03-13,2014-03-08,1,11655,3253,10.24,0.8192,0.256,11.3152
67359,2014-03-01,2014-03-13,2014-03-08,1,27398,16937,27.77,2.2216,0.6943,30.6859
67360,2014-03-01,2014-03-13,2014-03-08,1,26045,6732,27.28,2.1824,0.682,30.1444
67361,2014-03-01,2014-03-13,2014-03-08,1,11185,5475,36.59,2.9272,0.9148,40.432
67362,2014-03-01,2014-03-13,2014-03-08,1,22723,10392,69.97,5.5976,1.7493,77.3169
67363,2014-03-01,2014-03-13,2014-03-08,1,11507,13908,43.97,3.5176,1.0993,48.5869
67364,2014-03-01,2014-03-13,2014-03-08,1,23304,18089,37.27,2.9816,0.9318,41.1834
67365,2014-03-01,2014-03-13,2014-03-08,1,21744,5351,49.97,3.9976,1.2493,55.2169
67366,2014-03-01,2014-03-13,2014-03-08,1,12061,42,14.98,1.1984,0.3745,16.5529
67367,2014-03-01,2014-03-13,2014-03-08,1,17409,14899,69.99,5.5992,1.7498,77.339
67368,2014-03-01,2014-03-13,2014-03-08,1,18750,13870,4.99,0.3992,0.1248,5.514
67369,2014-03-01,2014-03-13,2014-03-08,1,27632,5545,39.98,3.1984,0.9995,44.1779
67370,2014-03-01,2014-03-13,2014-03-08,1,20792,13635,39.98,3.1984,0.9995,44.1779
67371,2014-03-01,2014-03-13,2014-03-08,1,25621,2851,89.97,7.1976,2.2493,99.4169
67372,2014-03-01,2014-03-13,2014-03-08,1,14509,1340,163.99,13.1192,4.0998,181.209
67373,2014-03-01,2014-03-13,2014-03-08,1,14393,7836,31.97,2.5576,0.7993,35.3269
67374,2014-03-01,2014-03-13,2014-03-08,1,15922,11709,132.97,10.6376,3.3243,146.9319
67375,2014-03-01,2014-03-13,2014-03-08,1,14767,878,29.93,2.3944,0.7483,33.0727
67376,2014-03-01,2014-03-13,2014-03-08,1,24724,203,28.98,2.3184,0.7245,32.0229
67377,2014-03-01,2014-03-13,2014-03-08,1,17110,2899,39.98,3.1984,0.9995,44.1779
67378,2014-03-01,2014-03-13,2014-03-08,1,14566,5234,126.94,10.1552,3.1735,140.2687
67379,2014-03-01,2014-03-13,2014-03-08,1,11791,14735,35.00,2.80,0.875,38.675
67380,2014-03-01,2014-03-13,2014-03-08,1,14897,2980,50.23,4.0184,1.2558,55.5042
67381,2014-03-01,2014-03-13,2014-03-08,1,14502,4317,37.29,2.9832,0.9323,41.2055
67382,2014-03-01,2014-03-13,2014-03-08,1,12649,10749,8.99,0.7192,0.2248,9.934
67383,2014-03-01,2014-03-13,2014-03-08,1,12326,9104,34.99,2.7992,0.8748,38.664
67384,2014-03-01,2014-03-13,2014-03-08,1,11442,12886,34.99,2.7992,0.8748,38.664
67385,2014-03-01,2014-03-13,2014-03-08,1,16126,272,579.97,46.3976,14.4993,640.8669
67386,2014-03-01,2014-03-13,2014-03-08,1,13086,1659,2362.27,188.9816,59.0568,2610.3084
67387,2014-03-01,2014-03-13,2014-03-08,1,16148,15827,2319.99,185.5992,57.9998,2563.589
67388,2014-03-01,2014-03-13,2014-03-08,1,16105,671,2361.95,188.956,59.0488,2609.9548
67389,2014-03-01,2014-03-13,2014-03-08,1,15586,9697,2397.95,191.836,59.9488,2649.7348
67390,2014-03-01,2014-03-13,2014-03-08,1,15135,,2309.97,184.7976,57.7493,2552.5169
67391,2014-03-01,2014-03-13,2014-03-08,1,26660,4078,1174.48,93.9584,29.362,1297.8004
67392,2014-03-01,2014-03-13,2014-03-08,1,26135,16848,1184.46,94.7568,29.6115,1308.8283
67393,2014-03-01,2014-03-13,2014-03-08,1,29291,1474,564.48,45.1584,14.112,623.7504
67394,2014-03-01,2014-03-13,2014-03-08,1,18200,2811,572.26,45.7808,14.3065,632.3473
67395,2014-03-01,2014-03-13,2014-03-08,1,27114,6700,2393.06,191.4448,59.8265,2644.3313
67396,2014-03-01,2014-03-13,2014-03-08,1,23370,328,563.77,45.1016,14.0943,622.9659
67397,2014-03-01,2014-03-13,2014-03-08,1,23701,7881,588.96,47.1168,14.724,650.8008
67398,2014-03-01,2014-03-13,2014-03-08,1,21486,4440,1155.48,92.4384,28.887,1276.8054
67399,2014-03-01,2014-03-13,2014-03-08,1,21357,3230,1205.47,96.4376,30.1368,1332.0444
67400,2014-03-01,2014-03-13,2014-03-08,1,21369,6473,1155.48,92.4384,28.887,1276.8054
67401,2014-03-01,2014-03-13,2014-03-08,1,21482,10559,1129.48,90.3584,28.237,1248.0754
67402,2014-03-01,2014-03-13,2014-03-08,1,18551,187,1709.98,136.7984,42.7495,1889.5279
67403,2014-03-01,2014-03-13,2014-03-08,1,18360,13,1750.98,140.0784,43.7745,1934.8329
67404,2014-03-01,2014-03-13,2014-03-08,1,18409,11856,1728.27,138.2616,43.2068,1909.7384
67405,2014-03-01,2014-03-13,2014-03-08,1,18227,18426,1729.97,138.3976,43.2493,1911.6169
67406,2014-03-01,2014-03-13,2014-03-08,1,18233,2474,1732.26,138.5808,43.3065,1914.1473
67407,2014-03-01,2014-03-13,2014-03-08,1,20874,18079,1179.47,94.3576,29.4868,1303.3144
67408,2014-03-01,2014-03-13,2014-03-08,1,28554,18202,1155.48,92.4384,28.887,1276.8054
67409,2014-03-01,2014-03-13,2014-03-08,1,28555,10021,1134.47,90.7576,28.3618,1253.5894
67410,2014-03-01,2014-03-13,2014-03-08,1,23222,18527,574.98,45.9984,14.3745,635.3529
67411,2014-03-01,2014-03-13,2014-03-08,1,24716,14623,561.92,44.9536,14.048,620.9216
67412,2014-03-01,2014-03-13,2014-03-08,1,28734,6909,2419.06,193.5248,60.4765,2673.0613
67413,2014-03-01,2014-03-13,2014-03-08,1,25634,9572,1750.98,140.0784,43.7745,1934.8329
67414,2014-03-01,2014-03-13,2014-03-08,1,12689,6282,2443.55,195.484,61.0888,2700.1228
67415,2014-03-01,2014-03-13,2014-03-08,1,12698,11307,2420.34,193.6272,60.5085,2674.4757
67416,2014-03-01,2014-03-13,2014-03-08,1,13006,11620,2393.06,191.4448,59.8265,2644.3313
67417,2014-03-01,2014-03-13,2014-03-08,1,27868,7726,2419.06,193.5248,60.4765,2673.0613
67418,2014-03-02,2014-03-14,2014-03-09,1,17278,13200,804.48,64.3584,20.112,888.9504
67419,2014-03-02,2014-03-14,2014-03-09,1,11203,15008,67.97,5.4376,1.6993,75.1069
67420,2014-03-02,2014-03-14,2014-03-09,1,17302,10393,88.46,7.0768,2.2115,97.7483
67421,2014-03-02,2014-03-14,2014-03-09,1,16706,2929,29.99,2.3992,0.7498,33.139
67422,2014-03-02,2014-03-14,2014-03-09,1,24884,4991,23.78,1.9024,0.5945,26.2769
67423,2014-03-02,2014-03-14,2014-03-09,1,16481,11506,71.95,5.756,1.7988,79.5048
67424,2014-03-02,2014-03-14,2014-03-09,1,24600,2828,4.99,0.3992,0.1248,5.514
67425,2014-03-02,2014-03-14,2014-03-09,1,13009,3919,39.98,3.1984,0.9995,44.1779
67426,2014-03-02,2014-03-14,2014-03-09,1,28214,4456,59.98,4.7984,1.4995,66.2779
67427,2014-03-02,2014-03-14,2014-03-09,1,19040,3291,2309.97,184.7976,57.7493,2552.5169
67428,2014-03-02,2014-03-14,2014-03-09,1,14697,17722,2329.98,186.3984,58.2495,2574.6279
67429,2014-03-02,2014-03-14,2014-03-09,1,17781,3087,2350.96,188.0768,58.774,2597.8108
67430,2014-03-02,2014-03-14,2014-03-09,1,24067,15120,2492.32,199.3856,62.308,2754.0136
67431,2014-03-02,2014-03-14,2014-03-09,1,15622,4285,583.97,46.7176,14.5993,645.2869
67432,2014-03-02,2014-03-14,2014-03-09,1,17989,8494,1750.98,140.0784,43.7745,1934.8329
67433,2014-03-02,2014-03-14,2014-03-09,1,29246,6220,88.46,7.0768,2.2115,97.7483
67434,2014-03-02,2014-03-14,2014-03-09,1,29022,13800,63.97,5.1176,1.5993,70.6869
67435,2014-03-02,2014-03-14,2014-03-09,1,26497,,64.97,5.1976,1.6243,71.7919
67436,2014-03-02,2014-03-14,2014-03-09,1,22744,18192,54.21,4.3368,1.3553,59.9021
67437,2014-03-02,2014-03-14,2014-03-09,1,23353,12354,45.22,3.6176,1.1305,49.9681
67438,2014-03-02,2014-03-14,2014-03-09,1,13988,17252,49.97,3.9976,1.2493,55.2169
67439,2014-03-02,2014-03-14,2014-03-09,1,18410,7887,58.98,4.7184,1.4745,65.1729
67440,2014-03-02,2014-03-14,2014-03-09,1,16838,8025,13.98,1.1184,0.3495,15.4479
67441,2014-03-02,2014-03-14,2014-03-09,1,15855,9082,29.26,2.3408,0.7315,32.3323
67442,2014-03-02,2014-03-14,2014-03-09,1,14618,10950,39.98,3.1984,0.9995,44.1779
67443,2014-03-02,2014-03-14,2014-03-09,1,12408,12195,42.28,3.3824,1.057,46.7194
67444,2014-03-02,2014-03-14,2014-03-09,1,27893,13838,34.89,2.7912,0.8723,38.5535
67445,2014-03-02,2014-03-14,2014-03-09,1,12597,17963,44.22,3.5376,1.1055,48.8631
67446,2014-03-02,2014-03-14,2014-03-09,1,21546,7810,4.99,0.3992,0.1248,5.514
67447,2014-03-02,2014-03-14,2014-03-09,1,27304,4849,42.97,3.4376,1.0743,47.4819
67448,2014-03-02,2014-03-14,2014-03-09,1,24559,18721,6.28,0.5024,0.157,6.9394
67449,2014-03-02,2014-03-14,2014-03-09,1,13694,3970,33.98,2.7184,0.8495,37.5479
67450,2014-03-02,2014-03-14,2014-03-09,1,13599,6358,36.27,2.9016,0.9068,40.0784
67451,2014-03-02,2014-03-14,2014-03-09,1,12919,15675,74.98,5.9984,1.8745,82.8529
67452,2014-03-02,2014-03-14,2014-03-09,1,17807,2816,7.28,0.5824,0.182,8.0444
67453,2014-03-02,2014-03-14,2014-03-09,1,12633,,49.99,3.9992,1.2498,55.239
67454,2014-03-02,2014-03-14,2014-03-09,1,13721,7200,604.96,48.3968,15.124,668.4808
67455,2014-03-02,2014-03-14,2014-03-09,1,14003,15612,578.96,46.3168,14.474,639.7508
67456,2014-03-02,2014-03-14,2014-03-09,1,13064,9796,2397.91,191.8328,59.9478,2649.6906
67457,2014-03-02,2014-03-14,2014-03-09,1,18237,987,2318.96,185.5168,57.974,2562.4508
67458,2014-03-02,2014-03-14,2014-03-09,1,16785,18978,2342.92,187.4336,58.573,2588.9266
67459,2014-03-02,2014-03-14,2014-03-09,1,15631,16882,742.35,59.388,18.5588,820.2968
67460,2014-03-02,2014-03-14,2014-03-09,1,28699,13140,777.34,62.1872,19.4335,858.9607
67461,2014-03-02,2014-03-14,2014-03-09,1,11494,14108,1243.84,99.5072,31.096,1374.4432
67462,2014-03-02,2014-03-14,2014-03-09,1,15218,9545,2349.98,187.9984,58.7495,2596.7279
67463,2014-03-02,2014-03-14,2014-03-09,1,26033,3495,1120.49,89.6392,28.0123,1238.1415
67464,2014-03-02,2014-03-14,2014-03-09,1,27711,13759,617.47,49.3976,15.4368,682.3044
67465,2014-03-02,2014-03-14,2014-03-09,1,21571,7257,2443.35,195.468,61.0838,2699.9018
67466,2014-03-02,2014-03-14,2014-03-09,1,29275,9170,751.34,60.1072,18.7835,830.2307
67467,2014-03-02,2014-03-14,2014-03-09,1,27280,3228,2398.05,191.844,59.9513,2649.8453
67468,2014-03-02,2014-03-14,2014-03-09,1,25984,18499,1249.84,99.9872,31.246,1381.0732
67469,2014-03-02,2014-03-14,2014-03-09,1,23582,16833,628.97,50.3176,15.7243,695.0119
67470,2014-03-02,2014-03-14,2014-03-09,1,20208,12061,1170.48,93.6384,29.262,1293.3804
67471,2014-03-02,2014-03-14,2014-03-09,1,17476,17121,1700.99,136.0792,42.5248,1879.594
67472,2014-03-02,2014-03-14,2014-03-09,1,24099,16316,563.77,45.1016,14.0943,622.9659
67473,2014-03-02,2014-03-14,2014-03-09,1,23227,17423,597.95,47.836,14.9488,660.7348
67474,2014-03-02,2014-03-14,2014-03-09,1,13261,,539.99,43.1992,13.4998,596.689
67475,2014-03-02,2014-03-14,2014-03-09,1,23746,11004,539.99,43.1992,13.4998,596.689
67476,2014-03-02,2014-03-14,2014-03-09,1,28742,17673,2428.05,194.244,60.7013,2682.9953
67477,2014-03-02,2014-03-14,2014-03-09,1,16309,494,2419.06,193.5248,60.4765,2673.0613
67478,2014-03-02,2014-03-14,2014-03-09,1,11431,18778,2398.05,191.844,59.9513,2649.8453
67479,2014-03-02,2014-03-14,2014-03-09,1,29462,16528,854.82,68.3856,21.3705,944.5761
67480,2014-03-02,2014-03-14,2014-03-09,1,13107,14102,1249.84,99.9872,31.246,1381.0732
67481,2014-03-02,2014-03-14,2014-03-09,1,12701,12912,2442.03,195.3624,61.0508,2698.4432
67482,2014-03-03,2014-03-15,2014-03-10,1,17258,14111,769.49,61.5592,19.2373,850.2865
67483,2014-03-03,2014-03-15,2014-03-10,1,17288,,847.97,67.8376,21.1993,937.0069
67484,2014-03-03,2014-03-15,2014-03-10,1,13952,17663,32.27,2.5816,0.8068,35.6584
67485,2014-03-03,2014-03-15,2014-03-10,1,13623,14907,40.22,3.2176,1.0055,44.4431
67486,2014-03-03,2014-03-15,2014-03-10,1,21198,17489,69.97,5.5976,1.7493,77.3169
67487,2014-03-03,2014-03-15,2014-03-10,1,16690,16507,93.49,7.4792,2.3373,103.3065
67488,2014-03-03,2014-03-15,2014-03-10,1,19674,10789,42.28,3.3824,1.057,46.7194
67489,2014-03-03,2014-03-15,2014-03-10,1,13013,13551,69.99,5.5992,1.7498,77.339
67490,2014-03-03,2014-03-15,2014-03-10,1,12695,6622,3.99,0.3192,0.0998,4.409
67491,2014-03-03,2014-03-15,2014-03-10,1,15231,9241,59.48,4.7584,1.487,65.7254
67492,2014-03-03,2014-03-15,2014-03-10,1,11370,1799,49.99,3.9992,1.2498,55.239
67493,2014-03-03,2014-03-15,2014-03-10,1,13961,3933,49.99,3.9992,1.2498,55.239
67494,2014-03-03,2014-03-15,2014-03-10,1,17066,11935,74.48,5.9584,1.862,82.3004
67495,2014-03-03,2014-03-15,2014-03-10,1,13127,14471,54.99,4.3992,1.3748,60.764
67496,2014-03-03,2014-03-15,2014-03-10,1,16547,13593,2457.33,196.5864,61.4333,2715.3497
67497,2014-03-03,2014-03-15,2014-03-10,1,12547,,2319.99,185.5992,57.9998,2563.589
67498,2014-03-03,2014-03-15,2014-03-10,1,16392,8521,2354.98,188.3984,58.8745,2602.2529
67499,2014-03-03,2014-03-15,2014-03-10,1,14769,17338,819.48,65.5584,20.487,905.5254
67500,2014-03-03,2014-03-15,2014-03-10,1,22307,16931,804.47,64.3576,20.1118,888.9394
67501,2014-03-03,2014-03-15,2014-03-10,1,25442,787,1735.98,138.8784,43.3995,1918.2579
67502,2014-03-03,2014-03-15,2014-03-10,1,26352,1156,1763.97,141.1176,44.0993,1949.1869
67503,2014-03-03,2014-03-15,2014-03-10,1,11361,3958,64.97,5.1976,1.6243,71.7919
67504,2014-03-03,2014-03-15,2014-03-10,1,11711,9006,3.99,0.3192,0.0998,4.409
67505,2014-03-03,2014-03-15,2014-03-10,1,26621,14165,28.99,2.3192,0.7248,32.034
67506,2014-03-03,2014-03-15,2014-03-10,1,12970,2653,203.22,16.2576,5.0805,224.5581
67507,2014-03-03,2014-03-15,2014-03-10,1,11287,18822,33.98,2.7184,0.8495,37.5479
67508,2014-03-03,2014-03-15,2014-03-10,1,11200,6169,79.97,6.3976,1.9993,88.3669
67509,2014-03-03,2014-03-15,2014-03-10,1,21702,1294,51.96,4.1568,1.299,57.4158
67510,2014-03-03,2014-03-15,2014-03-10,1,23131,2934,29.99,2.3992,0.7498,33.139
67511,2014-03-03,2014-03-15,2014-03-10,1,22985,19111,81.45,6.516,2.0363,90.0023
67512,2014-03-03,2014-03-15,2014-03-10,1,15402,8279,14.98,1.1984,0.3745,16.5529
67513,2014-03-03,2014-03-15,2014-03-10,1,22342,10090,68.97,5.5176,1.7243,76.2119
67514,2014-03-03,2014-03-15,2014-03-10,1,20704,18759,77.96,6.2368,1.949,86.1458
67515,2014-03-03,2014-03-15,2014-03-10,1,19022,5002,69.99,5.5992,1.7498,77.339
67516,2014-03-03,2014-03-15,2014-03-10,1,16960,13208,4.99,0.3992,0.1248,5.514
67517,2014-03-03,2014-03-15,2014-03-10,1,16336,4041,64.47,5.1576,1.6118,71.2394
67518,2014-03-03,2014-03-15,2014-03-10,1,15982,14072,4.99,0.3992,0.1248,5.514
67519,2014-03-03,2014-03-15,2014-03-10,1,15907,7513,4.99,0.3992,0.1248,5.514
67520,2014-03-03,2014-03-15,2014-03-10,1,19147,1775,39.25,3.14,0.9813,43.3713
67521,2014-03-03,2014-03-15,2014-03-10,1,17757,7199,24.99,1.9992,0.6248,27.614
67522,2014-03-03,2014-03-15,2014-03-10,1,17645,13618,4.99,0.3992,0.1248,5.514
67523,2014-03-03,2014-03-15,2014-03-10,1,19066,13125,84.96,6.7968,2.124,93.8808
67524,2014-03-03,2014-03-15,2014-03-10,1,17807,2816,73.96,5.9168,1.849,81.7258
67525,2014-03-03,2014-03-15,2014-03-10,1,29402,5072,53.99,4.3192,1.3498,59.659
67526,2014-03-03,2014-03-15,2014-03-10,1,13681,7018,74.98,5.9984,1.8745,82.8529
67527,2014-03-03,2014-03-15,2014-03-10,1,13547,7193,49.97,3.9976,1.2493,55.2169
67528,2014-03-03,2014-03-15,2014-03-10,1,20176,11255,32.28,2.5824,0.807,35.6694
67529,2014-03-03,2014-03-15,2014-03-10,1,16423,4383,83.97,6.7176,2.0993,92.7869
67530,2014-03-03,2014-03-15,2014-03-10,1,18023,11097,187.98,15.0384,4.6995,207.7179
67531,2014-03-03,2014-03-15,2014-03-10,1,23615,5567,32.28,2.5824,0.807,35.6694
67532,2014-03-03,2014-03-15,2014-03-10,1,29370,10282,97.96,7.8368,2.449,108.2458
67533,2014-03-03,2014-03-15,2014-03-10,1,12288,3106,88.98,7.1184,2.2245,98.3229
67534,2014-03-03,2014-03-15,2014-03-10,1,20867,8245,38.98,3.1184,0.9745,43.0729
67535,2014-03-03,2014-03-15,2014-03-10,1,19478,273,23.78,1.9024,0.5945,26.2769
67536,2014-03-03,2014-03-15,2014-03-10,1,25644,2541,18.97,1.5176,0.4743,20.9619
67537,2014-03-03,2014-03-15,2014-03-10,1,11127,16531,39.99,3.1992,0.9998,44.189
67538,2014-03-03,2014-03-15,2014-03-10,1,12363,3654,133.96,10.7168,3.349,148.0258
67539,2014-03-03,2014-03-15,2014-03-10,1,12889,427,21.98,1.7584,0.5495,24.2879
67540,2014-03-03,2014-03-15,2014-03-10,1,17385,3174,111.44,8.9152,2.786,123.1412
67541,2014-03-03,2014-03-15,2014-03-10,1,11596,12867,49.97,3.9976,1.2493,55.2169
67542,2014-03-03,2014-03-15,2014-03-10,1,12258,16228,49.99,3.9992,1.2498,55.239
67543,2014-03-03,2014-03-15,2014-03-10,1,19854,3196,554.97,44.3976,13.8743,613.2419
67544,2014-03-03,2014-03-15,2014-03-10,1,22267,17184,588.96,47.1168,14.724,650.8008
67545,2014-03-03,2014-03-15,2014-03-10,1,14902,18565,839.48,67.1584,20.987,927.6254
67546,2014-03-03,2014-03-15,2014-03-10,1,16112,2821,2373.47,189.8776,59.3368,2622.6844
67547,2014-03-03,2014-03-15,2014-03-10,1,28688,2214,901.35,72.108,22.5338,995.9918
67548,2014-03-03,2014-03-15,2014-03-10,1,12526,3426,850.30,68.024,21.2575,939.5815
67549,2014-03-03,2014-03-15,2014-03-10,1,15184,11802,2369.96,189.5968,59.249,2618.8058
67550,2014-03-03,2014-03-15,2014-03-10,1,15219,10862,2349.98,187.9984,58.7495,2596.7279
67551,2014-03-03,2014-03-15,2014-03-10,1,15150,9270,2329.98,186.3984,58.2495,2574.6279
67552,2014-03-03,2014-03-15,2014-03-10,1,26189,321,1143.46,91.4768,28.5865,1263.5233
67553,2014-03-03,2014-03-15,2014-03-10,1,23662,8531,1735.98,138.8784,43.3995,1918.2579
67554,2014-03-03,2014-03-15,2014-03-10,1,25558,11451,607.96,48.6368,15.199,671.7958
67555,2014-03-03,2014-03-15,2014-03-10,1,25020,18362,548.98,43.9184,13.7245,606.6229
67556,2014-03-03,2014-03-15,2014-03-10,1,24252,5080,562.96,45.0368,14.074,622.0708
67557,2014-03-03,2014-03-15,2014-03-10,1,21878,15308,2482.23,198.5784,62.0558,2742.8642
67558,2014-03-03,2014-03-15,2014-03-10,1,24811,6094,2438.06,195.0448,60.9515,2694.0563
67559,2014-03-03,2014-03-15,2014-03-10,1,27453,16776,2419.06,193.5248,60.4765,2673.0613
67560,2014-03-03,2014-03-15,2014-03-10,1,27279,3715,2419.06,193.5248,60.4765,2673.0613
67561,2014-03-03,2014-03-15,2014-03-10,1,24235,11345,1251.12,100.0896,31.278,1382.4876
67562,2014-03-03,2014-03-15,2014-03-10,1,23816,2660,563.77,45.1016,14.0943,622.9659
67563,2014-03-03,2014-03-15,2014-03-10,1,20069,4422,574.98,45.9984,14.3745,635.3529
67564,2014-03-03,2014-03-15,2014-03-10,1,23683,3093,553.97,44.3176,13.8493,612.1369
67565,2014-03-03,2014-03-15,2014-03-10,1,23704,18915,600.46,48.0368,15.0115,663.5083
67566,2014-03-03,2014-03-15,2014-03-10,1,23340,13557,553.97,44.3176,13.8493,612.1369
67567,2014-03-03,2014-03-15,2014-03-10,1,21355,17410,1184.46,94.7568,29.6115,1308.8283
67568,2014-03-03,2014-03-15,2014-03-10,1,18318,7198,1760.47,140.8376,44.0118,1945.3194
67569,2014-03-03,2014-03-15,2014-03-10,1,24182,9295,562.96,45.0368,14.074,622.0708
67570,2014-03-03,2014-03-15,2014-03-10,1,23901,18917,574.98,45.9984,14.3745,635.3529
67571,2014-03-03,2014-03-15,2014-03-10,1,16298,15368,2420.34,193.6272,60.5085,2674.4757
67572,2014-03-03,2014-03-15,2014-03-10,1,14306,1639,742.35,59.388,18.5588,820.2968
67573,2014-03-03,2014-03-15,2014-03-10,1,12686,13591,2438.06,195.0448,60.9515,2694.0563
67574,2014-03-03,2014-03-15,2014-03-10,1,11443,3870,2419.06,193.5248,60.4765,2673.0613
67575,2014-03-03,2014-03-15,2014-03-10,1,12990,7285,2438.06,195.0448,60.9515,2694.0563
67576,2014-03-03,2014-03-15,2014-03-10,1,11750,12394,2398.05,191.844,59.9513,2649.8453
67577,2014-03-04,2014-03-16,2014-03-11,1,15210,7939,854.97,68.3976,21.3743,944.7419
67578,2014-03-04,2014-03-16,2014-03-11,1,26742,5531,69.99,5.5992,1.7498,77.339
67579,2014-03-04,2014-03-16,2014-03-11,1,25824,5527,39.98,3.1984,0.9995,44.1779
67580,2014-03-04,2014-03-16,2014-03-11,1,18292,9891,2.29,0.1832,0.0573,2.5305
67581,2014-03-04,2014-03-16,2014-03-11,1,16425,8374,2322.28,185.7824,58.057,2566.1194
67582,2014-03-04,2014-03-16,2014-03-11,1,19065,3935,2294.99,183.5992,57.3748,2535.964
67583,2014-03-04,2014-03-16,2014-03-11,1,19027,14799,2329.98,186.3984,58.2495,2574.6279
67584,2014-03-04,2014-03-16,2014-03-11,1,19038,15324,2317.92,185.4336,57.948,2561.3016
67585,2014-03-04,2014-03-16,2014-03-11,1,14150,1144,2349.98,187.9984,58.7495,2596.7279
67586,2014-03-04,2014-03-16,2014-03-11,1,21667,,819.48,65.5584,20.487,905.5254
67587,2014-03-04,2014-03-16,2014-03-11,1,17999,8656,1754.98,140.3984,43.8745,1939.2529
67588,2014-03-04,2014-03-16,2014-03-11,1,11212,6971,27.28,2.1824,0.682,30.1444
67589,2014-03-04,2014-03-16,2014-03-11,1,13988,17252,33.98,2.7184,0.8495,37.5479
67590,2014-03-04,2014-03-16,2014-03-11,1,27748,11979,23.78,1.9024,0.5945,26.2769
67591,2014-03-04,2014-03-16,2014-03-11,1,26780,,79.47,6.3576,1.9868,87.8144
67592,2014-03-04,2014-03-16,2014-03-11,1,25274,17328,71.58,5.7264,1.7895,79.0959
67593,2014-03-04,2014-03-16,2014-03-11,1,25278,135,36.59,2.9272,0.9148,40.432
67594,2014-03-04,2014-03-16,2014-03-11,1,23812,3319,69.97,5.5976,1.7493,77.3169
67595,2014-03-04,2014-03-16,2014-03-11,1,25153,16338,96.07,7.6856,2.4018,106.1574
67596,2014-03-04,2014-03-16,2014-03-11,1,22865,2098,37.27,2.9816,0.9318,41.1834
67597,2014-03-04,2014-03-16,2014-03-11,1,20396,15627,69.99,5.5992,1.7498,77.339
67598,2014-03-04,2014-03-16,2014-03-11,1,20355,17960,78.98,6.3184,1.9745,87.2729
67599,2014-03-04,2014-03-16,2014-03-11,1,18474,9747,39.98,3.1984,0.9995,44.1779
67600,2014-03-04,2014-03-16,2014-03-11,1,18765,10877,119.98,9.5984,2.9995,132.5779
67601,2014-03-04,2014-03-16,2014-03-11,1,18667,15577,12.94,1.0352,0.3235,14.2987
67602,2014-03-04,2014-03-16,2014-03-11,1,26176,12728,4.99,0.3992,0.1248,5.514
67603,2014-03-04,2014-03-16,2014-03-11,1,14430,17871,30.97,2.4776,0.7743,34.2219
67604,2014-03-04,2014-03-16,2014-03-11,1,13386,1192,84.96,6.7968,2.124,93.8808
67605,2014-03-04,2014-03-16,2014-03-11,1,17101,,68.97,5.5176,1.7243,76.2119
67606,2014-03-04,2014-03-16,2014-03-11,1,15279,7957,56.97,4.5576,1.4243,62.9519
67607,2014-03-04,2014-03-16,2014-03-11,1,16265,12311,27.28,2.1824,0.682,30.1444
67608,2014-03-04,2014-03-16,2014-03-11,1,21834,6355,58.98,4.7184,1.4745,65.1729
67609,2014-03-04,2014-03-16,2014-03-11,1,22564,3508,58.98,4.7184,1.4745,65.1729
67610,2014-03-04,2014-03-16,2014-03-11,1,24564,8119,38.98,3.1184,0.9745,43.0729
67611,2014-03-04,2014-03-16,2014-03-11,1,12303,10956,21.49,1.7192,0.5373,23.7465
67612,2014-03-04,2014-03-16,2014-03-11,1,22531,17642,184.48,14.7584,4.612,203.8504
67613,2014-03-04,2014-03-16,2014-03-11,1,28912,14704,54.98,4.3984,1.3745,60.7529
67614,2014-03-04,2014-03-16,2014-03-11,1,16649,3897,45.95,3.676,1.1488,50.7748
67615,2014-03-04,2014-03-16,2014-03-11,1,12892,8034,42.28,3.3824,1.057,46.7194
67616,2014-03-04,2014-03-16,2014-03-11,1,11982,8018,37.29,2.9832,0.9323,41.2055
67617,2014-03-04,2014-03-16,2014-03-11,1,16009,16001,75.97,6.0776,1.8993,83.9469
67618,2014-03-04,2014-03-16,2014-03-11,1,15191,12902,769.49,61.5592,19.2373,850.2865
67619,2014-03-04,2014-03-16,2014-03-11,1,12923,10580,2304.98,184.3984,57.6245,2547.0029
67620,2014-03-04,2014-03-16,2014-03-11,1,13391,3617,2405.47,192.4376,60.1368,2658.0444
67621,2014-03-04,2014-03-16,2014-03-11,1,13406,5858,777.34,62.1872,19.4335,858.9607
67622,2014-03-04,2014-03-16,2014-03-11,1,28705,185,777.34,62.1872,19.4335,858.9607
